OverAllReliabilityScore,AvgSuccessRateOnSimilarTasks,AvgSubmissionQualityOnSimilarTasks,TasCompletionTime(Days),TaskTotalPrize,numberOfCurrentlyRegisteredButNotYetSubmittedTasks,numberOfRegisteredTasksInLastXDays,numberOfSubmittedTasksInLastXDays,numberOfWonTasksInLastXDays,averagePriceOfRegisteredTasksInLastXDays,AverageofCurrentlyRegisteredButNotYetSubmittedTasksForTopYCompetitiors,AverageNumberOfRegisteredTasksForTopYCompetitiorsInLastXDays,AverageNumberOfSubmittedTasksForTopYCompetitiorsInLastXDays,AverageNumberOfWonTasksForTopYCompetitiorsInLastXDays,AverageofAverageTotalPrizeForTopYCompetitiorsInLastXDays,AverageofAverageSubmissionQualityForTopYCompetitiors,AverageofAverageSucessRateForTopYCompetitiors,WinRate,PlacementInCompetitions,MinimumSubmissionQuality,AverageSubmissionQuality,MaximumSubmissionQuality,AverageSubmissionQualityInSameChallengeTypeTopYCompetitiors,PlacementInSameChallengeTypeTopYCompetitiors,KnownAndRequiredTechnologyRatioConsideringLastXMonths,NumberOfUnexploredTechnolgiesConsideringLastXMonths,WinnerOrNon-Winner
0.941176471,0,97.5,7.000694444,50,0,11,11,0,159.0909091,0,84,27,8,825.7162551,96.94725275,0.073571429,0,27.5,97.5,97.65625,100,97.27722933,16.8594447,0,0,Non-Winner
0.527777778,0.1,97.5,7.000694444,50,0,52,22,4,727.4038462,0,107,26,8,924.8407799,96.91784098,0.053571429,0.105263158,15.94736842,97.5,97.5,97.5,97.17722933,20.11997101,0.5,0,Non-Winner
1,0.285714286,97.85714286,7.000694444,250,0,9,8,2,111.1111111,0,98,24,6,911.9013867,97.12884615,0.061293233,0.25,20.625,95,97.5,100,96.88958566,18.96557417,0.625,0,Non-Winner
0,0,0,7.000694444,250,0,0,0,0,0,0,98,24,6,911.9013867,97.12884615,0.061293233,0,100,0,0,0,96.88958566,18.96557417,0,4,Non-Winner
0.235294118,0,97.35294118,7.000694444,50,0,170,17,4,1223.026471,0,84,27,8,825.7162551,96.94725275,0.073571429,0.05,32.25,90,97,97.5,97.27722933,16.8594447,0,0,Non-Winner
0.244186047,0.028571429,97.375,7.000694444,250,0,171,18,4,1216.166667,0,71,25,6,770.1832049,97.17467949,0.075578947,0.047619048,32.19047619,90,97.02380952,97.5,97.00565709,17.50247893,0.125,0,Non-Winner
0,0,0,28.00138889,0,0,1,0,0,0,0,56,9,3,1192.296564,12.892,0.004545455,0,100,0,0,0,95.40541667,18.7495098,0,1,Non-Winner
0,0,0,28.00069444,0,0,1,0,0,0,0,35,7,3,1100.408145,56.47155556,0.053333333,0,100,0,0,0,96.07369697,16.91717172,0,0,Non-Winner
0.75,0.727272727,91.38875,7.167361111,1800,0,5,1,1,1890,0,332,7,0,1099.439137,0,0,1,1,83.16,88.51833333,90.99,18.06533333,1.333333333,1,0,Winner
0.2,0,97.5,7.000694444,50,0,37,11,2,1590.540541,0,84,27,8,825.7162551,96.94725275,0.073571429,0.166666667,9.916666667,82.5,95.78166667,97.5,97.27722933,16.8594447,0.5,0,Non-Winner
0,0,0,7.000694444,50,0,0,0,0,0,0,84,27,8,825.7162551,96.94725275,0.073571429,0,100,0,0,0,97.27722933,16.8594447,0,1,Non-Winner
0,0,0,90.00208333,600,0,1,0,0,600,0,94,13,10,1264.33259,74.55795402,0.169347654,0,100,0,0,0,80,1,0,0,Non-Winner
0,0,0,7.458333333,1500,0,2,0,0,1550,0,39,8,5,1462.285747,34.75,0.104545455,0,100,0,0,0,72.85871966,26.78864469,0,3,Non-Winner
0.116591928,0,97.5,7.000694444,50,0,386,23,1,1200.274611,0,84,27,8,825.7162551,96.94725275,0.073571429,0,45.73076923,97.5,97.59615385,100,97.27722933,16.8594447,0,0,Non-Winner
1,0.25,98.125,7.000694444,50,0,4,4,1,150,0,84,27,8,825.7162551,96.94725275,0.073571429,0.25,19.5,97.5,98.125,100,97.27722933,16.8594447,1,0,Non-Winner
0,0,0,7.000694444,50,0,0,0,0,0,0,84,27,8,825.7162551,96.94725275,0.073571429,0,100,0,0,0,97.27722933,16.8594447,0,1,Non-Winner
1,0.222222222,97.5,7.000694444,50,0,10,9,2,125,0,84,27,8,825.7162551,96.94725275,0.073571429,0.222222222,20.88888889,95,97.5,100,97.27722933,16.8594447,1,0,Non-Winner
0,0,0,7.000694444,50,0,0,0,0,0,0,84,27,8,825.7162551,96.94725275,0.073571429,0,100,0,0,0,97.27722933,16.8594447,0,1,Non-Winner
0,0,0,7.167361111,1800,0,190,0,0,1801.263158,0,286,7,1,1243.72918,18.27775,0.145454545,0,100,0,0,0,35.769,1.166666667,0,0,Non-Winner
0,0,0,7.000694444,50,0,0,0,0,0,0,84,27,8,825.7162551,96.94725275,0.073571429,0,100,0,0,0,97.27722933,16.8594447,0,1,Non-Winner
0.869565217,0.76119403,95.84777778,6.456944444,3300,0,40,32,27,1033.125,0,64,19,17,1264.457258,37.967,0.12152381,0.925,2.1,80,95.38625,99.38,91.74191042,8.282117595,0.962962963,0,Winner
0.648648649,0.56,94.835,6.456944444,3300,0,38,20,16,658.9473684,0,65,21,19,1339.292785,38.16955556,0.161762615,0.791666667,8.458333333,88.13,94.11583333,100,91.99599375,7.010450928,0.6875,0,Winner
0.5,0,100,8,0,0,4,1,0,137.5,0,263,4,0,660.8553826,60.64666667,0.111111111,0,10,100,100,100,91.89266667,13.15555556,0,0,Winner
0.333333333,0,0,4.000694444,1500,0,20,5,4,1713.75,0,140,21,6,1160.959073,35.561,0.024014337,1,2,81.59,81.59,81.59,17.116,1,0.166666667,0,Non-Winner
0.337748344,0.133333333,93.06666667,6.456944444,3300,0,157,41,8,1157.611465,0,59,23,20,1165.159182,57.13655556,0.273762615,0.156862745,19.01960784,82.5,96.42156863,100,92.01225133,7.502117595,0.625,0,Non-Winner
0,0.111111111,87.5,4.000694444,1500,0,87,4,3,1944.252874,0,140,21,6,1160.959073,35.561,0.024014337,0,100,0,0,0,17.116,1,0.777777778,0,Winner
0.009569378,0,96.33,4.000694444,1500,0,163,0,0,1787.08589,0,140,21,6,1160.959073,35.561,0.024014337,0,3,85.79,91.06,96.33,17.116,1,0,0,Non-Winner
0,0,0,30.00347222,400,0,8,0,0,1850,0,185,12,6,1687.46573,73.51333333,0.037409962,0,100,0,0,0,80,1,0,1,Non-Winner
0.269230769,0,0,6.456944444,3300,0,24,6,6,1490.625,0,59,23,20,1165.159182,57.13655556,0.273762615,1,1.285714286,85,90.02285714,97.5,92.01225133,7.502117595,0,0,Non-Winner
0,0,0,90.00208333,600,0,193,0,0,1780.518135,0,94,13,10,1264.33259,74.55795402,0.169347654,0,100,0,0,0,80,1,0,0,Non-Winner
0,0,0,28.00138889,0,0,0,0,0,0,0,56,9,3,1192.296564,12.892,0.004545455,0,100,0,0,0,95.40541667,18.7495098,0,1,Non-Winner
0,0,0,6.456944444,3300,0,1,0,0,2100,0,59,23,20,1165.159182,57.13655556,0.273762615,0,100,0,0,0,92.01225133,7.502117595,0,1,Non-Winner
0,0,93.78,6.456944444,3300,0,10,1,0,780,0,59,23,20,1165.159182,57.13655556,0.273762615,0,100,0,0,0,92.01225133,7.502117595,0,0,Non-Winner
0.888888889,0.384615385,93.486,6,2100,0,46,5,5,1620.673913,0,97,20,12,1365.320766,56.13714286,0.233701902,0.9375,1.25,86.66,93.7525,97.72,72.22429697,1.823484848,0.4,0,Winner
0,0,0,30,0,0,0,0,0,0,0,90,10,4,1256.353817,74.5,0.042222222,0,100,0,0,0,93.5890521,9.691573427,0,1,Non-Winner
1,0.682352941,96.06683333,6.170833333,2400,0,41,33,28,1088.414634,0,85,24,12,1156.651575,56.99964286,0.231863733,0.727272727,1.818181818,85.7,94.30090909,98.83,71.54291111,2.005555556,0.547619048,0,Winner
0.833333333,0.307692308,92.85571429,6.170833333,2400,0,45,16,14,1427.777778,0,84,27,14,1088.778946,57.64186667,0.306795859,0.9,1.3,86.12,93.299,99.95,71.74329293,2.13510101,0.119047619,0,Winner
0.872340426,0.768115942,95.89214286,10.08819444,4100,0,42,34,29,1119.642857,0,75,21,13,1184.306282,75.22340645,0.18341821,0.926829268,2.073170732,80,95.40731707,99.38,93.69882858,8.747692308,0.965517241,0,Winner
0.462962963,0.1875,86,2.001388889,300,0,32,10,9,514.96875,0,63,27,11,743.2722963,83.9588254,0.326121183,0.84,2.4,70,92.4,100,67.51721612,3.027136752,0.027777778,1,Winner
0.945945946,0.965517241,97.5,2.001388889,300,0,45,39,33,502.8888889,0,61,21,6,745.6882685,81.6588254,0.170517735,0.9,1.457142857,50,95.57142857,100,66.8829304,3.262851038,0.295454545,0,Winner
0.657894737,0.568627451,94.67903226,10.08819444,4100,0,38,21,17,745.7894737,0,76,24,16,1259.076958,75.46602857,0.223315908,0.8,8.2,88.13,93.9512,100,93.99005199,7.522326454,0.705882353,0,Winner
0.9,0.678899083,97.655,6.170833333,2400,0,39,22,18,831.7948718,0,86,26,14,1207.975527,56.68200952,0.232554504,1,1.555555556,79.67,93.40888889,98.79,71.72131515,2.071212121,0.481481481,0,Non-Winner
0,0,0,90.00208333,600,0,11,0,0,2054.545455,0,86,23,21,1212.969532,95.34081019,0.374682446,0,100,0,0,0,100,1,0,0,Non-Winner
0.946666667,0.966666667,97.24137931,1.000694444,150,0,46,40,34,498.4782609,0,82,21,6,734.1572003,66.44444444,0.141604278,0.901408451,1.464788732,50,95.49295775,100,68.05250305,3.054945055,0.316176471,0,Winner
0.472727273,0.235294118,88.33333333,1.000694444,150,0,33,11,10,508.4545455,0,84,27,11,732.1619434,68.22605364,0.287878788,0.846153846,2.346153846,70,92.69230769,100,68.61263306,2.834603777,0.125,0,Winner
0.456140351,0.227272727,80,1.000694444,150,0,93,39,9,678.1182796,0,72,21,11,698.2291966,69.89272031,0.289483066,0.461538462,3.730769231,50,81.53846154,100,70.84340229,2.48844993,0.166666667,0,Non-Winner
0.117647059,0.142857143,80,5.500694444,1050,0,19,1,1,1071.052632,0,58,11,6,1513.114251,18.876,0.2,0.5,40.5,80,88.75,97.5,93.5373798,10.58414141,1,0,Non-Winner
0.344827586,1,94.38,5.500694444,1050,0,16,8,7,2012.5,0,72,12,6,1235.093321,0,0,0.8,1.6,80.63,90.502,100,94.6953798,11.86414141,0.19047619,0,Non-Winner
0,0,0,30.00347222,500,0,10,0,0,1550,0,88,22,17,1303.45098,95.441,0.235873016,0,100,0,0,0,100,1,0,1,Non-Winner
0.482142857,0.3,90,1.000694444,200,0,34,12,11,497.9117647,0,43,21,10,646.8241879,65.36594982,0.241227575,0.851851852,2.333333333,70,92.59259259,100,66.86349206,3.151884921,0.159090909,0,Winner
0.947368421,0.909090909,96.77419355,1.000694444,200,0,47,41,35,491.0638298,0,40,16,6,648.1937749,64.01111111,0.119409393,0.902777778,1.458333333,50,95.55555556,100,66.27089947,3.370634921,0.378571429,0,Winner
0.4375,0.184210526,80.55555556,1.000694444,200,0,52,31,7,307.7692308,0,39,18,11,684.8526947,67.25483871,0.26438547,0.380952381,3.142857143,50,80.47619048,100,69.28677249,2.949503968,0.785714286,0,Non-Winner
0,0,0,1.000694444,200,0,2,0,0,225,0,44,24,12,497.9065408,83.36594982,0.301227575,0,100,0,0,0,85.38201058,2.988174603,0,1,Non-Winner
0.11790393,0,0,5.500694444,1050,0,381,23,1,1215.632546,0,58,11,6,1513.114251,18.876,0.2,0,45.2962963,97.5,97.59259259,100,93.5373798,10.58414141,0,0,Non-Winner
0,0,0,8,0,0,1,0,0,0,0,198,3,0,530.016537,70.485,0.083333333,0,100,0,0,0,93.9195,12.36666667,0,0,Non-Winner
0.55,0.533333333,95.3755,30.00416667,200,0,49,39,24,521.0204082,0,408,9,2,1407.64177,20,0.005882353,1,1,100,100,100,60,1,0.291666667,0,Winner
0.333333333,0.25,89.13,10.00416667,25,0,25,4,3,1646.2,0,240,3,2,764.2453305,20,0.072727273,1,1,100,100,100,40,1,0.333333333,1,Winner
0.006289308,0,0,30.00416667,200,0,383,23,1,1212.35248,0,341,12,7,1269.375355,39.0751,0.11254902,1,1,100,100,100,60,1,0,0,Non-Winner
0.5,0.5,100,30.00416667,125,0,5,4,3,390,0,388,13,5,1167.533924,39.11914286,0.115927419,1,1,100,100,100,60,1,1,0,Winner
1,0.5,85.835,5.375,1650,0,2,2,1,2025,0,76,14,10,1535.725129,89.46349793,0.210543257,0.5,3,81.89,85.835,89.78,67.54366325,2.03032418,0.666666667,0,Non-Winner
1,0.944444444,92.00277778,5.375,1650,0,8,8,8,2231.25,0,76,14,10,1535.725129,89.46349793,0.210543257,0.944444444,1.277777778,86,92.00277778,98.67,67.54366325,2.03032418,1.041666667,0,Winner
0.05,0.016129032,87.72,30.00347222,600,0,175,17,4,1226.511429,0,86,17,13,1373.160137,91.97823905,0.274167447,1,1,100,100,100,100,1,0.583333333,0,Winner
0.37704918,0.271428571,88.31545455,5.375,1650,0,42,13,9,2077.380952,0,69,13,10,1566.498938,90.20096257,0.345146431,0.869565217,1.652173913,75.67,88.15434783,97.67,68.31334924,1.936725146,0.703703704,0,Winner
0.5,0.166666667,89.13,5.001388889,1800,0,26,5,4,1583.846154,0,75,18,15,1420.807267,56.61316667,0.255178268,1,2,89.13,89.13,89.13,0,0,0.25,0,Non-Winner
0.013215859,0.032258065,94.31333333,6,2400,0,266,3,3,1753.575188,0,131,20,11,1338.424836,38.20066667,0.035294118,1,1.333333333,85.54,90.32666667,94.73,54.49333333,1.388888889,0.333333333,0,Winner
0,0,0,5.001388889,1800,0,3,1,0,216.6666667,0,75,18,15,1420.807267,56.61316667,0.255178268,0,100,0,0,0,0,0,0,4,Non-Winner
0,0.35483871,93.025,5.001388889,1800,0,136,18,15,1590.992647,0,69,15,12,1311.747953,38.00816667,0.184210526,0,100,0,0,0,0,0,0.433333333,0,Non-Winner
0,0,0,5.001388889,1800,0,7,0,0,1814.285714,0,75,18,15,1420.807267,56.61316667,0.255178268,0,100,0,0,0,0,0,0,0,Non-Winner
0.363636364,0.833333333,94.922,6.375,2100,0,46,17,15,1532.608696,0,84,15,12,1477.301206,75.51138462,0.086926407,0.875,1.375,81.25,91.485,100,91.20823443,7.489010989,0.216666667,0,Winner
0.357142857,0,92.5,6.375,2100,0,22,5,0,1247.727273,0,84,17,14,1449.674009,76.47478462,0.24025974,0,16.2,92.5,96.5,97.5,91.17723443,6.864010989,0,0,Winner
0,0,0,7,1500,0,5,0,0,1910,0,91,17,16,1589.328678,56.28659048,0.260910816,0,100,0,0,0,93.03075524,3.993406593,0,4,Non-Winner
0,0,0,5.001388889,1800,0,15,11,6,970,0,93,17,14,1435.946482,56.61316667,0.255178268,0,100,0,0,0,0,0,0.166666667,2,Non-Winner
0,0,0,5.001388889,1800,0,22,3,2,1161.409091,0,75,18,15,1420.807267,56.61316667,0.255178268,0,100,0,0,0,0,0,0.375,0,Non-Winner
0.277777778,0,88.75,6.375,2100,0,21,1,1,1923.809524,0,84,17,14,1449.674009,76.47478462,0.24025974,0.2,27.4,87.5,92.25,100,91.17723443,6.864010989,0,0,Non-Winner
0.666666667,0.666666667,100,30.00416667,150,0,6,5,4,345.8333333,0,181,12,4,1177.240836,20,0.015177479,1,1,100,100,100,80,1,0.5,1,Winner
0,0.5,91.23333333,5.001388889,1800,0,18,14,10,1247.777778,0,92,16,13,1380.390927,38.3665,0.155178268,0,100,0,0,0,0,0,0.3,1,Winner
0.294117647,0.607843137,94.06891892,30.00416667,500,0,68,25,23,1467.647059,0,51,10,7,1537.794335,94.467,0.046791161,1,1,100,100,100,100,1,0.623188406,0,Winner
0.225806452,0.24137931,100,30.00416667,600,0,94,20,16,815.3829787,0,84,15,11,1500.350534,71.70497353,0.110948967,1,1,100,100,100,100,1,0.5625,0,Winner
0.666666667,0.685185185,97.32066667,7.507638889,1800,0,40,23,18,871,0,146,17,6,1344.839325,56.82368421,0.081814284,0.807692308,7.923076923,88.13,94.01576923,100,93.39192761,20.22207977,0.555555556,0,Winner
0.948051948,1,98.57142857,3.000694444,500,0,48,42,36,485,0,76,16,5,634.5845176,49.2,0.066666667,0.904109589,1.452054795,50,95.61643836,100,79.42424242,4.052669553,0.25,0,Winner
1,1,91.65541667,2.999305556,1650,0,14,14,14,2389.285714,0,138,15,6,1371.210632,70.2082,0.119989107,1,1.125,84.56,91.65541667,96.89,48.01115333,3.967777778,0.821428571,0,Winner
0,0,0,7,1500,0,0,0,0,0,0,91,17,16,1589.328678,56.28659048,0.260910816,0,100,0,0,0,93.03075524,3.993406593,0,4,Non-Winner
0,0,0,7,1500,0,0,0,0,0,0,91,17,16,1589.328678,56.28659048,0.260910816,0,100,0,0,0,93.03075524,3.993406593,0,4,Non-Winner
0,0,0,2.999305556,1650,0,750,0,0,1136.798,0,87,17,8,1498.02614,88.53928333,0.319989107,0,100,0,0,0,66.34223667,3.257083333,0,0,Non-Winner
0.247191011,0,97.5,6.204861111,1250,0,178,17,5,1228.311798,0,77,25,11,1143.108633,95.5755,0.36,0.045454545,31.68181818,90,97.04545455,97.5,96.0227366,12.45716783,0,0,Non-Winner
0.625,0.285714286,85.625,6.204861111,1250,0,23,14,7,2108.695652,0,77,25,11,1143.108633,95.5755,0.36,0.4,7.4,50,85.45866667,97.5,96.0227366,12.45716783,0.333333333,0,Non-Winner
0,0,0,25,0,0,2,0,0,100,0,169,2,0,765.9280471,40,0.22,0,100,0,0,0,77.41666667,15.5,0,3,Non-Winner
0,0,0,30.00416667,600,0,4,0,0,487.5,0,87,17,13,1494.380217,73.01007353,0.130653401,0,100,0,0,0,100,1,0,0,Non-Winner
0.40625,0.5,96.25,6.204861111,1250,0,80,25,19,1340.625,0,66,23,9,1296.722763,93.4505,0.317142857,0.461538462,8.730769231,80,93.88807692,97.5,94.33685455,12.19101399,0.175438596,0,Non-Winner
0,0,0,7,1500,0,1,0,0,1000,0,91,17,16,1589.328678,56.28659048,0.260910816,0,100,0,0,0,93.03075524,3.993406593,0,4,Non-Winner
0,0,0,6.204861111,1250,0,0,0,0,0,0,77,25,11,1143.108633,95.5755,0.36,0,100,0,0,0,96.0227366,12.45716783,0,3,Non-Winner
0.050632911,0.083333333,90.315,6.375,2100,0,91,5,4,1944.230769,0,84,17,14,1449.674009,76.47478462,0.24025974,0.75,3,60,82.0325,91.88,91.17723443,6.864010989,0.3125,0,Non-Winner
1,0.689655172,96.05951613,5,1800,0,42,34,29,1205.357143,0,79,24,11,1078.193056,37.07838889,0.167261905,0.75,1.833333333,85.7,94.60333333,98.83,71.804,1.833333333,0.563218391,0,Winner
0.846153846,0.6,96.5625,6.204861111,1250,0,12,11,8,970.8333333,0,79,26,11,1370.681096,93.388,0.297142857,0.636363636,15.54545455,91.25,97.38727273,100,93.63701538,10.82807692,0.25,2,Non-Winner
0,0,0,30.00416667,1200,0,1,0,0,2700,0,77,16,12,1389.151788,78,0.168888889,0,100,0,0,0,80,1,0,2,Non-Winner
0,0,0,25,0,0,2,0,0,15,0,169,2,0,765.9280471,40,0.22,0,100,0,0,0,77.41666667,15.5,0,0,Non-Winner
1,1,100,25,0,0,1,1,1,0,0,249,2,0,1026.01084,20,0.02,1,1,100,100,100,71.41666667,16.5,1,0,Winner
0,0,0,7,1500,0,0,0,0,0,0,91,17,16,1589.328678,56.28659048,0.260910816,0,100,0,0,0,93.03075524,3.993406593,0,4,Non-Winner
0.333333333,0,0,6.204861111,1250,0,6,3,1,1800,0,77,25,11,1143.108633,95.5755,0.36,0.5,3.285714286,81.25,85.53714286,92.5,96.0227366,12.45716783,0,2,Non-Winner
0,0,0,6.204861111,1250,0,1,0,0,1800,0,77,25,11,1143.108633,95.5755,0.36,0,100,0,0,0,96.0227366,12.45716783,0,2,Non-Winner
0,0,0,25,0,0,2,0,0,0,0,21,7,1,443.6405986,55.237,0.108333333,0,100,0,0,0,93.9846,8.99,0,0,Non-Winner
1,0.666666667,90.90444444,5,1800,0,16,14,10,1171.875,0,84,28,15,1084.889484,38.10940323,0.171859606,1,1,92.15,92.32,92.49,72.26066667,2.041666667,0.6,0,Winner
0,0,0,6.204861111,1250,0,1,0,0,800,0,77,25,11,1143.108633,95.5755,0.36,0,100,0,0,0,96.0227366,12.45716783,0,3,Non-Winner
0,0,0,6.204861111,1250,0,18,0,0,445.8333333,0,77,25,11,1143.108633,95.5755,0.36,0,100,0,0,0,96.0227366,12.45716783,0,1,Non-Winner
0,0,0,25,0,0,1,0,0,0,0,169,2,0,765.9280471,40,0.22,0,100,0,0,0,77.41666667,15.5,0,0,Non-Winner
0.4,0,97.5,25,0,0,7,2,0,257.1428571,0,21,7,1,443.6405986,55.237,0.108333333,0,8,95,97.5,100,93.9846,8.99,0,0,Winner
0.232142857,0.253164557,91.80666667,3.996527778,1500,0,135,19,15,1573.888889,0,63,23,20,1523.788046,94.87640516,0.348007105,0.807692308,10.03846154,81.25,91.41923077,100,91.07050631,6.183882784,0.488888889,0,Winner
0.523809524,0.363636364,90.94,3.996527778,1500,0,17,12,10,2288.235294,0,87,24,20,1563.565824,94.14398849,0.238640017,0.727272727,3.909090909,70,87.54363636,97.5,90.50819862,7.914652015,0.333333333,0,Non-Winner
0.415384615,0.087719298,94.27352941,3.996527778,1500,0,79,24,17,1324.050633,0,74,22,19,1573.755697,94.38303261,0.381096157,0.444444444,8.666666667,71,93.04037037,97.5,90.74627839,6.458241758,0.392156863,0,Non-Winner
0,0,0,25,0,0,0,0,0,0,0,169,2,0,765.9280471,40,0.22,0,100,0,0,0,77.41666667,15.5,0,3,Non-Winner
0.52,0.666666667,91.565,6.204861111,1250,0,51,15,14,1498.039216,0,72,25,10,1265.23992,94.3875,0.283809524,1,1.153846154,91.25,94.98416667,99.38,94.1176366,13.7063986,0.166666667,0,Non-Winner
0,0,0,6.375,2100,0,0,0,0,0,0,84,17,14,1449.674009,76.47478462,0.24025974,0,100,0,0,0,91.17723443,6.864010989,0,4,Non-Winner
1,0.8,95.46875,3.996527778,1500,0,16,14,13,1375,0,87,24,20,1563.565824,94.14398849,0.238640017,0.923076923,1.384615385,83.75,94.23076923,100,90.50819862,7.914652015,0.435897436,0,Winner
0,0,0,3.996527778,1500,0,6,0,0,1375,0,87,24,20,1563.565824,94.14398849,0.238640017,0,100,0,0,0,90.50819862,7.914652015,0,0,Non-Winner
0.666666667,0.333333333,97.5,25,0,0,4,2,1,250,0,23,7,1,631.9739319,55.737,0.066666667,0.5,6.5,95,97.5,100,94.4846,7.89,1,0,Non-Winner
0.333333333,0.25,91.25,3.996527778,1500,0,3,1,1,1866.666667,0,87,24,20,1563.565824,94.14398849,0.238640017,1,2,91.25,91.25,91.25,90.50819862,7.914652015,0.333333333,0,Non-Winner
0.333333333,0.375,100,3.996527778,1500,0,11,1,1,620.4545455,0,87,24,20,1563.565824,94.14398849,0.238640017,0,3,80,80.625,81.25,90.50819862,7.914652015,0.333333333,1,Non-Winner
0,0,0,25,0,0,0,0,0,0,0,169,2,0,765.9280471,40,0.22,0,100,0,0,0,77.41666667,15.5,0,3,Non-Winner
0.166666667,0.387096774,96.31384615,30.00416667,300,0,20,11,11,1637.5,0,126,15,5,1125.643109,20,0.05,1,1,100,100,100,60,1,0.5,0,Winner
0.010638298,0,0,30.00416667,300,0,356,2,1,1636.490169,0,119,12,6,1236.446821,97.35766667,0.210547786,1,1,100,100,100,100,1,0,0,Non-Winner
0.130434783,0.095238095,89.75333333,5.000694444,1500,0,23,1,1,1995.652174,0,109,13,8,1470.343991,54.53345,0.16488732,0.666666667,2,83.79,89.75333333,92.89,55.33991304,1.713043478,0.4,0,Winner
0.978723404,0.597222222,92.971,5.000694444,1500,0,68,24,22,1452.941176,0,148,9,4,1530.470793,35.93925,0.045442875,0.826086957,1.739130435,81.08,91.68956522,99.96,55.1805,1.55,0.581818182,0,Winner
0,0,0,25,0,0,0,0,0,0,0,169,2,0,765.9280471,40,0.22,0,100,0,0,0,77.41666667,15.5,0,3,Non-Winner
0,0,0,5.000694444,1500,0,9,0,0,1116.666667,0,109,13,8,1470.343991,54.53345,0.16488732,0,100,0,0,0,55.33991304,1.713043478,0,0,Non-Winner
0,0,0,25,0,0,0,0,0,0,0,169,2,0,765.9280471,40,0.22,0,100,0,0,0,77.41666667,15.5,0,3,Non-Winner
0.894736842,0.263157895,93.108,5.000694444,2100,0,50,5,5,1555.02,0,107,20,11,1380.734773,55.34177143,0.175,0.941176471,1.235294118,86.66,93.8,97.72,37.37733333,1.583333333,0.5,0,Winner
1,0.947368421,92.17210526,5.003472222,1500,0,9,9,9,2166.666667,0,75,12,8,1338.688708,91.87089744,0.2207884,0.947368421,1.263157895,86,92.17210526,98.67,49.84830556,3.407407407,0.805555556,0,Winner
0.545454545,0.475,94.03923077,30.00347222,25,0,49,38,24,471.5306122,0,79,1,1,623.6604108,80,0.32014652,1,1,100,100,100,40,1,0.541666667,0,Winner
1,0.5,93.41,5.000694444,1500,0,17,13,9,1400,0,77,26,11,1234.468591,36.822,0.04,0,3,92.44,92.44,92.44,53.18973333,1.888888889,0.222222222,1,Non-Winner
0.662337662,0.632653061,98.33868852,30.00416667,500,0,41,24,19,893.6585366,0,281,13,2,1176.048011,39.15277778,0.058018018,1,1,100,100,100,80,1,0.684210526,0,Winner
1,0,92.5,5.000694444,1500,0,17,15,11,1208.823529,0,77,26,11,1272.703885,37.004,0.14,1,1.333333333,91.59,92.07666667,92.49,53.2624,2.444444444,0.090909091,1,Winner
0,0,0,6.204861111,1250,0,0,0,0,0,0,77,25,11,1143.108633,95.5755,0.36,0,100,0,0,0,96.0227366,12.45716783,0,3,Non-Winner
0.526315789,0.698795181,96.48931034,30.01805556,250,0,41,34,29,1210.365854,0,151,25,8,1125.905824,77.94473684,0.084170527,1,1,100,100,100,80,1,0.965517241,0,Winner
0.125,0.176470588,86.25,30.01944444,250,0,25,6,4,1236,0,79,14,9,1339.827165,36.57228571,0.258039216,1,1,100,100,100,100,1,0.5,0,Winner
0,0,0,30.00416667,600,0,0,0,0,0,0,87,17,13,1494.380217,73.01007353,0.130653401,0,100,0,0,0,100,1,0,3,Non-Winner
0,0,84.67,30.00347222,150,0,5,2,0,550,0,129,9,1,1216.12342,0,0,0,100,0,0,0,40,1,0,0,Winner
0.238938053,0.342105263,93.906875,6,1800,0,135,20,16,1563.888889,0,78,17,14,1592.162601,57.55088889,0.047222222,0.814814815,9.703703704,81.25,91.69074074,100,72.29538528,8.633928571,0.9375,0,Winner
0.285714286,0.5,100,30.00347222,200,0,4,0,0,900,0,161,21,4,881.3335624,98,0.032866618,1,1,100,100,100,80,1,0,1,Winner
0.913043478,0.875,96.74,4,900,0,27,23,22,1039.814815,0,107,14,11,1583.188075,74.19329412,0.211664153,0.904761905,2.047619048,90,95.10571429,100,91.65181568,4.664285714,0.5,0,Winner
1,0.5,97.5,6,1950,0,17,15,14,1382.352941,0,90,17,13,1684.691405,74.89749167,0.218362283,0.928571429,1.428571429,83.75,94.55357143,100,91.51614719,6.452380952,0.071428571,1,Winner
0.615384615,0.444444444,87.78333333,5.999305556,900,0,30,12,6,1498.333333,0,109,15,10,1653.775623,75.759,0.138593074,0.375,4.375,70,89.2975,97.5,90.17573802,11.18628763,0.291666667,1,Winner
0,0,0,5.997222222,2250,0,4,0,0,1700,0,63,10,6,1899.202033,84.97133954,0.167570776,0,100,0,0,0,84.23614143,2.156857143,0,1,Non-Winner
0.380952381,0.277777778,88.57217391,5.997222222,2250,0,46,14,10,1991.304348,0,62,8,5,1759.691163,84.49640476,0.126300935,0.875,1.666666667,75.67,88.40708333,97.67,82.8740581,2.556857143,0.48,0,Winner
0.482758621,0.25,100,1.610416667,200,0,36,13,12,489.6944444,0,48,25,12,714.7781165,73.58413333,0.442142857,0.857142857,2.321428571,70,92.5,100,63.93373653,3.378269703,0.052083333,1,Non-Winner
